,teamNumber,nameFull,nameShort,city,stateProv,country,rookieYear,robotName,districtCode,schoolName,website,homeCMP
290,931,"Boeing/Rockwell Automation/St. Louis Public Schools Foundation/Bayer Fund/Belleville Kiwanis/Custom Machine Works/J-KEM Scientific Inc./Shapiro Supply/Hartwig, Inc./Bates Sales/Tech Manufacturing/Saint Louis Public Schools&Gateway STEM High School",Perpetual Chaos,Saint Louis,Missouri,USA,2002,,,Gateway STEM High School,,CMPAW
291,932,TD Williamson / AEP-PSO / DOD STEM / RTI / SISU Engineering / Allied Fence Company of Tulsa / Delta Lodge #425 / Oklahoma Science & Engineering Foundation / Tulsa Engineering Foundation / Memorial Robotics Booster Club & Memorial High School,The Circuit Chargers,Tulsa,Oklahoma,USA,2002,,,Memorial High School,,CMPAW
292,935,Cottonwood Pediatrics/Excel Industries/Millenium Machine/McClain Machine Tool Solutions/SME/Walmart/Dillons&Newton Senior High School,RaileRobotics,Newton,Kansas,USA,2002,,,Newton Senior High School,,CMPAW
293,937,KC STEM Alliance / Clarcor Industrial Air / DeVry University / Garmin / Honeywell / Shawnee Mission North Booster Club / Lanmarx Graphix INC. / Shawnee Mission North PTSA / McDonald's Corporation / Cowtown Computer Congress of Kansas City / Ewing Marion Kaufmann Foundation / DST / Google Fiber / Black & Veatch / Burns & McDonnell / Cerner / US Engineering & Shawnee Mission North High Sch,North Robotics,Overland Park,Kansas,USA,2002,,,Shawnee Mission North High Sch,,CMPAW
294,948,The Boeing Company / HCl / Microsoft / Google / Bellevue Schools Foundation & Newport High School,NRG (Newport Robotics Group),Bellevue,Washington,USA,2002,,PNW,Newport High School,,CMPAW
295,949,OSPI/FirstWA/Bellevue High PTSA/Marathon Oil/Costco/PWC&Bellevue High School,Wolverine Robotics,Bellevue,Washington,USA,2002,,PNW,Bellevue High School,,CMPAW
296,955,Bosch/Solidworks/Oregon Department of Education/HP/Corvallis School District/First Tech Credit Union/Corvallis Elks Lodge #1413/Hytek Plastics&Crescent Valley High School,CV Robotics,Corvallis,Oregon,USA,2002,,PNW,Crescent Valley High School,,CMPAW
297,967,"Collins Aerospace/BAE Systems/Syncbak, Inc./NASA/Linn-Mar Booster Club/Shermco Industries/New Leader Manufacturing/Linn-Mar Foundation&Linn-Mar High School",Iron Lions,Marion,Iowa,USA,2002,,,Linn-Mar High School,,CMPAW2
298,968,RM Industries/Central Powder Coating/Vivid-Hosting/Tennant Foundation/Ride and Show Engineering&West Covina High School,RAWC (Robotics Alliance Of West Covina),West Covina,California,USA,2002,,,West Covina High School,,CMPAW
299,971,NASA/NASA Ames Research Center/Google/Abbott Fund/Auris Health/DSS SolidWorks/The Linley Group/Lockheed-Martin/BAE Systems/Mountain View High School PTSA/Markforged Inc./Intuitive Surgical/West Coast Products/Automation Direct/Creative Manufacturing Solutions/Group Manufacturing Services/Plug and Play Datacenters&Mountain View High School,Spartan Robotics,Mountain View,California,USA,2002,,,Mountain View High School,,CMPAW
300,972,Aeronet/Apple/Department of Defense/New Millenium Foundation/Gene Haas Foundation/Intuitive Surgical/BAE Systems/Qualcomm/NVIDIA/Atlas Technology Group/BR Racing/Kiwanis Club of Los Gatos/Rotary Club of Los Gatos/Los Gatos Saratoga Union High School District/Iron Claw Parents&Los Gatos High School,Iron Claw,Los Gatos,California,USA,2002,,,Los Gatos High School,,CMPAW
301,973,"Apple / Centers for Applied Competitive Technologies, College of the Canyon / JLP Enterprises LLC / Janssen Youth and Youth Sports Fund / Oak Country Lumber & Ranch / SuperCharged Science / Google / The Community Foundation of San Luis Obispo County & Atascadero High School & Atascadero Education Foundation, Inc.",Greybots,Atascadero,California,USA,2002,,,"Atascadero High School & Atascadero Education Foundation, Inc.",,CMPAW
302,977,Mid-Atlantic Broadband/Microsoft/Eaton&Halifax Co High School,Cometbots,South Boston,Virginia,USA,2002,,CHS,Halifax Co High School,,CMPAW2
303,980,Walt Disney Imagineering/NASA-JPL/Boeing/Solutions for Automation/Lingua Machining Solutions/Raytheon/Neighbors Empowering Youth&FRC Team 980 ThunderBots,ThunderBots,Sylmar,California,USA,2002,,,FRC Team 980 ThunderBots,,CMPAW
304,987,Steve and Susan Philpott/Limelight/Innovation First International/Switch/Purvis Industries/Thompson Family/Nevada YESCO LLC./Tesla/BAE Systems/Gene Haas Foundation/American Family Insurance/4 The Team!  LLC/Mark Jones/Bosze/Mike and Nancy Barry&Cimarron-Memorial High School,HIGHROLLERS,Las Vegas,Nevada,USA,2002,,,Cimarron-Memorial High School,,CMPAW
305,988,Tesla/GeneHaas&Edward W Clark High School,Steel Phoenix,Las Vegas,Nevada,USA,2002,,,Edward W Clark High School,,CMPAW
306,991,Brophy College Preparatory & Brophy College Preparatory Sch,BroncoBotics,Phoenix,Arizona,USA,2002,,,Brophy College Preparatory Sch,,CMPAW
307,996,Nissan Technical Center North America/Abbott Fund&Casa Grande Union High School,Mecha Knights,Casa Grande,Arizona,USA,2002,,,Casa Grande Union High School,,CMPAW
308,997,Booz Allen Hamilton/Autodesk/Corvallis High School/Oregon State University CEOAS Machine and Technical Development/AutoZone&Corvallis High School,Spartan Robotics,Corvallis,Oregon,USA,2002,,PNW,Corvallis High School,,CMPAW
309,999,Cheshire Public Schools/OTIS/Medtronic&Cheshire High School,MechaRAMS,Cheshire,Connecticut,USA,2002,,NE,Cheshire High School,,CMPAW2
310,1002,Carrier/Lockheed Martin/Grainger/Cobb EMC/Capitol Special Risks/Publix Super Markets Foundation/Kroger/Chick-fil-A/Massey Automotive/NASA&Joseph Wheeler High School,CircuitRunners Robotics,Marietta,Georgia,USA,2003,,PCH,Joseph Wheeler High School,,CMPAW
311,1011,Sigma Technologies / Raytheon / Mr. Brian Maki / Industrial Metal Supply / Cindy Bingham / Brian Cloutier / APEX Technologies / IBM / Hanlon Engineering & Associates / M3 Engineering / CAID Automation / Sunland Asphalt & Sealcoating / Honeywell & Ssa-Tucson K-12,CRUSH,Tucson,Arizona,USA,2003,,,Ssa-Tucson K-12,,CMPAW
312,1014,American Electric Power/Dublin AM Rotary/Denso/OSU FIRST/Honda/Dublin Foundation/Dublin Robotics Boosters/Exxon Mobil&Dublin Scioto High School&Dublin Coffman High School&Dublin Jerome High School,Bad Robots,Dublin,Ohio,USA,2003,,,Dublin Coffman High School & Dublin Scioto High School & Dublin Jerome High School,,CMPAW2
313,1018,Waterjet Cutting of Indiana / Pike Youth Career Connect / Rolls-Royce / 3M / Dow AgroSciences / Beckman Coulter Foundation / Abbott Controls / Chip Ganassi / UPS / National Instruments / Renaissance Electronic Services & Pike High School,Pike RoboDevils,Indianapolis,Indiana,USA,2003,,FIN,Pike High School,,CMPAW2
314,1023,Apple/Forest View Recreation/Bates Foundation/Toledo Tool & Die/Platinum Adjusters/Michigan Department of Education/TronAir&Bedford Senior High School,Bedford Express,Temperance,Michigan,USA,2003,,FIM,Bedford Senior High School,,CMPAW2
315,1024,MSD Lawrence Township/Rolls-Royce Corporation/Indiana Department of Education&McKenzie Center for Innovation and Technology,Kil-A-Bytes,Indianapolis,Indiana,USA,2003,,FIN,McKenzie Center for Innovation and Technology,,CMPAW2
316,1025,FORD/Department of Defense/FCA/Ferndale Public Schools/State of MI Grant/IBM/Wetmore's/Copeland-Gibson/Toyota/J&D Auto Service/XTENDED VOICE/IMPI ROBOTICS/Schaeffler&Ferndale High School,IMPI Robotics,Ferndale,Michigan,USA,2003,,FIM,Ferndale High School,,CMPAW2
317,1038,"Community Foundation of West Chester/Liberty/Mission Communications LLC/Noxsel-Waddell Foundation/Rockwell Automation/Northrop Grumman Xetron/HB2Web, LLC/P&G CORE/Lakota Robotics Boosters/Lakota Robotics, LLC/Lakota Local Schools/Kaleidoscope Innovation/Voelker Controls/Milwaukee Tools/Caster Connection&Lakota East High School&Lakota West High School&Neighborhood Group",Lakota Robotics,Liberty Township,Ohio,USA,2003,,,Lakota East High School & Lakota West High School & Neighborhood Group,,CMPAW2
318,1051,Academy for Careers and Technology&Academy for Careers and Technology,Technical Terminators,Mullins,South Carolina,USA,2003,,,Academy for Careers and Technology,,CMPAW
319,1058,Fleet Ready Corp./Londonderry STEM/BAE Systems/Raytheon&Londonderry High School,PVC Pirates,Londonderry,New Hampshire,USA,2003,,NE,Londonderry High School,,CMPAW2
320,1065,Lockheed Martin/Walt Disney World Ride and Show Engineering/NuWind/Fluid Power Society of Central Florida/Florida Coach/Entech Creative/Kowboy Engineering/State of Florida & Osceola High School,The Moose,Kissimmee,Florida,USA,2003,,,Osceola High School,,CMPAW
321,1071,UTC/Lockheed Martin SIkorsky/Wolcott Robotics Foundation/Wolcott Board of Education&Wolcott High School,MAX,Wolcott,Connecticut,USA,2003,,NE,Wolcott High School,,CMPAW2
322,1072,Harker Foundation/KeyShot/Alan Steel/Ozzy Boards/AutomationDirect/Destiny Tool/Right Question/Google/ThinBit & Harker Upper School,Harker Robotics,San Jose,California,USA,2003,,,Harker Upper School,,CMPAW
323,1073,Hollis Brookline High School/BAE Systems/Tucker Engineering Inc/Waters Corp&Hollis Brookline High School,The Force Team,Hollis,New Hampshire,USA,2003,,NE,Hollis Brookline High School,,CMPAW2
325,1076,NASA/Ann Arbor Public Schools/Ford/Autodesk/Maker Works/Michigan Department of Education/Duo-Gard/Underground Printing/theDifference/Stadium Hardware&Pioneer High School,Pi Hi Samurai,Ann Arbor,Michigan,USA,2003,,FIM,Pioneer High School,,CMPAW2
326,1086,Powertrain Control Solutions / Midas of Richmond / Watson Machine Corp / Showbest Fixture Corp & Deep Run High School,Blue Cheese,Glen Allen,Virginia,USA,2003,,CHS,Deep Run High School,,CMPAW2
327,1089,"Bristol Myers-Squibb/Lockheed Martin/Bloomberg/DoD STEM/Blue Fabrics, Ltd/TRUMPF Photonics/Abbott/BCB Bank/Holman Enterprises/Oracle/EWEA/Team Mercury Parent-Mentor Assosciation/East Windsor Regional School District & Hightstown High School",Team Mercury,Hightstown,New Jersey,USA,2003,,FMA,Hightstown High School,,CMPAW2
328,1091,"Contact Metals/GE Healthcare Volunteers/Rockwell Automation/ACI Industries, LLC/Lutz Family Foundation/Bradley Corporation/The Hartford Area Foundation, Inc/Hartford Kettle Moraine Lion's Club/Hartford Community Service Inc/Hydro Electronics Devices Inc (HED)/Helgesen/Mantz Automation/CHW Treatment & Respite Hospice Care Foster Care/Hartford Masons No. 120/Fuel Powersports/Midwest Products/P W Walsh/Sussex Tools & Supply/Milwaukee School of Engineering (MSOE)/AmPac&Hartford Union High School",Oriole Assault,Hartford,Wisconsin,USA,2003,,,Hartford Union High School,,CMPAW2
329,1099,Collins Aerospace / Lockheed Martin & Brookfield High School,DiscoTechs,Brookfield,Connecticut,USA,2003,,NE,Brookfield High School,,CMPAW2
330,1100,DUPONT/Boston Scientific/Argosy Foundation/UTC/Intel/Google/NDEP&Algonquin Regional High School,The T-Hawks,Northboro,Massachusetts,USA,2003,,NE,Algonquin Regional High School,,CMPAW2
331,1102, Savannah River Nuclear Solutions / Bechtel Corporation / SHAW Corporation / Southern Nuclear / Crane Inc.  / The Boeing Company / BAE Systems / Bridgestone Americas / Novelis / Career and Technology Education Foundation & M'Aiken Magic - CSRA Community Robotics Teams,M'Aiken Magic ,Augusta,Georgia,USA,2003,,PCH,M'Aiken Magic - CSRA Community Robotics Teams,,CMPAW
332,1108,City of Paola/Dean Scherman Memorial Fund/The Baehr Foundation/Kalmar Solutions/KC STEM Alliance/Altice USA (Suddenlink by Altice)&Paola High School,Panther Robotics,Paola,Kansas,USA,2003,,,Paola High School,,CMPAW
333,1111,"NASA/The Power Hawks Robotics Club, Inc./Anne Arundel County Public Schools/Family Veterinary Clinic/Liedos/MD National Guard/Emergent Space Technology/Dover Networks LLC/Schindler Elevator/Northpoint Signs and Graphics&South River Senior High School",Power Hawks Robotics,Edgewater,Maryland,USA,2003,,CHS,South River Senior High School,,CMPAW2
335,1123,Booz Allen Hamilton/ROVER/SAIC/Lockheed Martin/Redeeming Grace Church/Release 2 Innovation (R2i)&Neighborhood Group,AIM ⛟ Robotics,Fairfax,Virginia,USA,2003,,CHS,Neighborhood Group,,CMPAW2
336,1126,Webster Central School District / Accede Mold & Tool / Xerox Corporation & Schroeder High School & Webster Thomas High School,SPARX,Webster,New York,USA,2003,,,Schroeder High School & Webster Thomas High School,,CMPAW2
337,1138,NASA JPL/Apple/Xerox/Aerojet Rocketdyne/Lockheed Martin/Comcast NBCUniversal/MetalChem/Jaytech Welding/Solidworks/Santa Monica Plastics&Chaminade College Prep School,Eagle Engineering,West Hills,California,USA,2003,,,Chaminade College Prep School,,CMPAW
338,1153,The Gallivan Family / Dale Tool & Die / Merrikin Engineering / Waters Corporation / RiverTaw & Walpole High School,The Revolution,Walpole,Massachusetts,USA,2003,,NE,Walpole High School,,CMPAW2
339,1155,The Alumni Association of The Bronx High School of Science/ConEdison/Bloomberg/Asana/American Muscle/Nuts4Nuts/Year Up /A-List Education &Bronx High School of Science,SciBorgs,Bronx,New York,USA,2003,,,Bronx High School of Science,,CMPAW2
341,1159,Boeing/Apple/Northrop Grumman/Flowserve Corporation/Office of Senator Gil Cedillo/California Institute of Technology/Quality Plastics/Drs. Jack and Susan Blumenthal/Catering by Herach & Ara/Space X&Ramona Convent Secondary Sch,Ramona Rampage,Alhambra,California,USA,2003,,,Ramona Convent Secondary Sch,,CMPAW
342,1160,The Boeing Company / NASA-JPL / SMHS PTSA / Chinese Club of San Marino / The San Marino Tribune / San Marino City Club / Tony's Pizza & San Marino High School,Titanium Robotics,San Marino,California,USA,2003,,,San Marino High School,,CMPAW
343,1164,NASA/Boeing&Arrowhead Park Early College High School,Project NEO,Las Cruces,New Mexico,USA,2003,,FIT,Arrowhead Park Early College High School,,CMPAW
344,1168,CTDI / Exelon Generation & Malvern Preparatory School,Malvern Robotics,Malvern,Pennsylvania,USA,2003,,FMA,Malvern Preparatory School,,CMPAW2
345,1178,The Boeing Company / Roeslein & Associates & De Smet Jesuit High School,DURT  (De Smet Ultimate Robotics Team),Saint Louis,Missouri,USA,2003,,,De Smet Jesuit High School,,CMPAW
346,1188,General Motors/DTE Energy/Consumers Energy/FCA Foundation/Ford/Michigan Dept of Education&Royal Oak High School,Ravens,Royal Oak,Michigan,USA,2003,,FIM,Royal Oak High School,,CMPAW2
347,1189,General Motors /Grosse Pointe Public Schools/Grosse Pointe Foundation for Public Education./Howard & Howard/Hella/Ziebart/CSL Plasma-Saginaw/Dassault Systems Solidworks Corporation/ESL/FCA Foundation/Grainger/Great Lakes Industrial Representatives/Grenne Manufacturing/Grosse Pointe North Parents Club/Pat Scott Jewelers/Roush/State of Michigan&Grosse Pointe North High Sch&Grosse Pointe South High Sch,The Gearheads,Grosse Pointe,Michigan,USA,2003,,FIM,Grosse Pointe North High Sch & Grosse Pointe South High Sch,,CMPAW2
348,1197,"SolidWorks/Northrop Grumman/John Deere/Praxair/Raytheon/The Boeing Company/SAGE Millimeter, Inc./LA Solar Group/The Johnson Family/Moog Aircraft Group/Torrance Education Foundation/Blue Robotics/LA Stagecall/Torrance Refinery Company/Masimo Corp./Mastercam/MathWorks&South High School",TorBots,Torrance,California,USA,2003,,,South High School,,CMPAW
349,1208,The Boeing Company / Verizon Wireless / Lockheed Martin / SAIC & O'Fallon Twp High School,Metool Brigade,O Fallon,Illinois,USA,2003,,,O'Fallon Twp High School,,CMPAW2
350,1209,University of Tulsa/Booker T. Washington Foundation for Excellence/Hydra Service/Boeing/DOD-STEM/The Williams Companies/Society of Cable Telecommunication Engineers/Helmerich and Payne/Valley National Bank/AEP/The Persimmon Group/ESDC Engineering/Tulsa Plastics/Southwood Garden Center/Faith Technologies/Gardner Springs & Booker T Washington High Sch,Robo Hornets,Tulsa,Oklahoma,USA,2003,,,Booker T Washington High Sch,,CMPAW
351,1212,The Boeing Company & Seton Prep High School,Sentinels,Chandler,Arizona,USA,2003,,,Seton Prep High School,,CMPAW
352,1218,Metal Edge International/The Boeing Company/Naval Surface Warfare Center Philadelphia Division/American Institute of Aeronautics and Astronautics/ErvTech International/Zoltek Corporation/R&M International/Hillock Anodizing & Springside Chestnut Hill Acad,SCH Robotics,Philadelphia,Pennsylvania,USA,2003,,FMA,Springside Chestnut Hill Acad,,CMPAW2
353,1225,Henderson County Public Schools/BorgWarner Turbo Systems/Equilibar/The Bell Family/Boys and Girls Club of Henderson County&Henderson County Public Schools,The Gorillas,Hendersonville,North Carolina,USA,2003,,FNC,Henderson County Public Schools,,CMPAW
355,1245,Lockheed Martin / Accelaway / QuickLeft / Ball Aerospace / Premiere Credit Union & Monarch High School,Monarch Robotics,Louisville,Colorado,USA,2004,,,Monarch High School,,CMPAW
356,1247,NDEP / Hypertherm & Kearsarge Regional High School,"Blood, Sweat, and Gears",North Sutton,New Hampshire,USA,2004,,NE,Kearsarge Regional High School,,CMPAW2
357,1250,Henry Ford Academy / Ford Motor Company / DADARA / The Henry Ford & Henry Ford Academy Dearborn,Gator-Bots,Dearborn,Michigan,USA,2004,,FIM,Henry Ford Academy Dearborn,,CMPAW2
358,1254,Van Buren Technology Center/Hinckley Research/Society of Plastics Engineers Western MI Section/Great Lakes Belting & Van Buren Technology Center,Tech Force,Lawrence,Michigan,USA,2004,,FIM,Van Buren Technology Center,,CMPAW2
359,1255,Goose Creek CISD/Exxon/Covestro/Puzzometry/ACE Industry/Texas Workforce Commission&Robert E Lee High School&Ross S Sterling High School&Goose Creek Memorial High Sch&Impact Early College High Sch,Blarglefish,Baytown,Texas,USA,2004,,FIT,Impact Early College High Sch & Goose Creek Memorial High Sch & Ross S Sterling High School & Robert E Lee High School,,CMPAW
360,1258,The Boeing Company / SPEEA / Aerospace Joint Apprenticeship Committee & Seattle Lutheran High School,SeaBot,Seattle,Washington,USA,2004,,PNW,Seattle Lutheran High School,,CMPAW
361,1259,Pewaukee High School Booster Club/Trace 3/Power-mation/GE Healthcare/Johnson Controls&Pewaukee High School,Paradigm Shift,Pewaukee,Wisconsin,USA,2004,,,Pewaukee High School,,CMPAW2
362,1262,"New College Institute/Mid-Atlantic Broadband Communities Corporation/American Electric Power/Excel Prosthetics and Orthotics/Capps Home Building Center/Patrick Henry Community College/Dalton Enterprises Asphalt Paving, LLC & New College Institute",the STAGS,Martinsville,Virginia,USA,2004,,CHS,New College Institute,,CMPAW2
363,1266,"Collins Aerospace/Qualcomm/Raytheon Integrated Defense Systems/General Atomics/San Diego College, Career & Technical Education&Serra High School",The Devil Duckies,San Diego,California,USA,2004,,,Serra High School,,CMPAW
364,1277,Raytheon/Custom MMIC/Groton-Dunstable Education Foundation/Hewlett Packard Enterprise/IBM/Society of American Military Engineers/The Ted Lapres and Connie Keeran Fund/The McKinley Family/NASA/SolidWorks/Real Estate by Raji&Groton Dunstable Reg High Sch,The Robotomies,Groton,Massachusetts,USA,2004,,NE,Groton Dunstable Reg High Sch,,CMPAW2
365,1279,Bayer Fund/DoD STEM/Picatinny/FIRST/NASA&Immaculata High School,Cold Fusion,Somerville,New Jersey,USA,2004,,FMA,Immaculata High School,,CMPAW2
366,1280,NASA/Intuitive Surgical/SRVHS PTSA&San Ramon Valley High School,Ragin' C- Biscuits,Danville,California,USA,2004,,,San Ramon Valley High School,,CMPAW
367,1288,The Boeing Company / Francis Howell School District / Boeing Employees Community Fund / Natoli Engineering / Monsanto / HTE Technologies & Francis Howell Central HS & Francis Howell North High Sch & Francis Howell High School,RAVEN Robotics,Saint Charles,Missouri,USA,2004,,,Francis Howell Central HS & Francis Howell North High Sch & Francis Howell High School,,CMPAW
368,1293,School District Five of Lexington and Richland Counties&Dutch Fork High School&Irmo High School&Chapin High School&Spring Hill High School,Pandamaniacs,Columbia,South Carolina,USA,2004,,,Spring Hill High School & Irmo High School & Dutch Fork High School & Chapin High School,,CMPAW
369,1294,Lake Washington Schools Foundation/Microsoft/FIRSTWA/OSPI/Eastlake Robotics Family Members/Aerojet Rocketdyne/Arrow Electronics/Synergy Learning Academy/Texas Instruments/iLink-Systems/donuts/Eastlake High School&Eastlake High School,Top Gun,Sammamish,Washington,USA,2004,,PNW,Eastlake High School,,CMPAW
370,1296,Rockwall Ford/Best Buy&Rockwall High School,Full Metal Jackets,Rockwall,Texas,USA,2004,,FIT,Rockwall High School,,CMPAW
371,1303,Casper College / Natrona County School District & Kelly Walsh High School,WYOHAZARD,Casper,Wyoming,USA,2004,,,Kelly Walsh High School,,CMPAW
373,1306,Isthmus Engr. & Mfg./Plastic Ingenuity/Clack Corp/Genesis Hair/EVCO Plastics/Roche-Nimblegen/Amtelco/Glass Nickel Pizza/Findorff/Tormach&BadgerBOTS Robotics Corporation,BadgerBOTS,Middleton,Wisconsin,USA,2004,,,BadgerBOTS Robotics Corporation,,CMPAW2
374,1307,St Thomas Aquinas High School,Robosaints,Dover,New Hampshire,USA,2004,,NE,St Thomas Aquinas High School,,CMPAW2
375,1308,Dale F. Brown Science & Technology Fund&Saint Ignatius High School,Wildcats,Cleveland,Ohio,USA,2004,,,Saint Ignatius High School,,CMPAW2
377,1311,Kell Robotics/Kennesaw State University/United Technologies/Gassouth/General Electric/Novelis/Komatsu/Automated Logic/Lockheed-Martin Aeronautics/Google/Yamaha/DoDSTEM/Johnnys Pizza/STEM Leadership Foundation/Cobb EMC/Arylessence/Dow&Kell High School&Kennesaw Mountain High School&North Cobb High School,Kell Robotics,Marietta,Georgia,USA,2004,,PCH,Kell High School & Kennesaw Mountain High School & North Cobb High School,,CMPAW
378,1317,Honda/American Electric Power/Otterbein University/Nestle/Meijer/The PAST Foundation/Sealed Air/AFP&Family/Community,Digital Fusion,Westerville,Ohio,USA,2004,,,Family/Community,,CMPAW2
379,1318,The Boeing Company/State of Washington OSPI/Issaquah Schools Foundation & Issaquah High School,Issaquah Robotics Society ,Issaquah,Washington,USA,2004,,PNW,Issaquah High School,,CMPAW
380,1319,Greenville County Schools/Synnex/Hendricks Fabrication/aeSolutions/EdNez Engineering/Walmart/SolidWorks/KTM Solutions&Mauldin High School,Flash,Mauldin,South Carolina,USA,2004,,,Mauldin High School,,CMPAW
381,1322,GM/Faurecia/The Chrysler Foundation/Google/ZF/Weber Electric/Jon Sundstrom Trust/Delphi/MMRA/Birchmeier Group LLC/Great Lakes Areo Products/Alro Steel/Pratt & Miller/Michigan Scientific/Mid-State Bolt and Screw/Best Buy/Red Fox/Tram Tool/Kettering University Alumni&Neighborhood Group&Home School,Genesee Robotics Area Youth Team (GRAYT),Fenton,Michigan,USA,2004,,FIM,Neighborhood Group & Home School,,CMPAW2
382,1323,Madera Unified School District/WestCoast Products/JBT FoodTech/PG&E/GBS Hardware/Evening Lions/Madera Fair/Kiwani's Madera/BK Lighting/BOEING&Madera High School,MadTown Robotics,Madera,California,USA,2004,,,Madera High School,,CMPAW
384,1329,St. Louis Priory School/Visitation Academy/The Boeing Company&Visitation Academy&St Louis Priory School,Viz / Priory Robotics,St. Louis,Missouri,USA,2004,,,St Louis Priory School & Visitation Academy,,CMPAW
385,1332,"Plateau Valley School District / CC Enterprises / Laramie Energy, LLC / FCI Constructors, Inc. / Town of Collbran / Collbran Auto Parts / Barnes Electric / Collbran Cafe / Valley Ranch Supply & Plateau Valley School",SWIFT,Collbran,Colorado,USA,2004,,,Plateau Valley School,,CMPAW
387,1339,Denver Public Schools/ULA/Lockheed Martin/Plasticare/The Wizard's Chest/Blue Flame Powder Coating/Janus Henderson/PDC Energy/Matt Moropoulos of Oscar Eye/SA Adjusters/EAFAF/Chipotle/Hank's BBQ/Oblio's/Nanci Young/Naake Family/Rosnik Family/Tony Carpenter/Kieft Family&East High School,AngelBotics,Denver,Colorado,USA,2004,,,East High School,,CMPAW
388,1350,LaSalle Academy / Raytheon / CVS & La Salle Acad & De La Salle MS,The Rambots,Providence,Rhode Island,USA,2004,,NE,La Salle Acad & De La Salle MS,,CMPAW2
389,1351,Apple/BAE ES/Campbell Metal Supply/DOER Marine/Drake Welding/Google/Intuitive Foundation/KLA Foundation/LUX Manufacturing/Metal Werx&ARCHBISHOP MITTY HIGH SCHOOL,TKO,San Jose,California,USA,2004,,,ARCHBISHOP MITTY HIGH SCHOOL,,CMPAW
390,1359,Oregon Dept of Education/Matthews International Inc./IBEW Local 280/Lebanon High School/HyTek Plastics/Weyerhaeuser Giving Fund/Allen Brown STEAM Fund/Autodesk/Tripwire/First Tech Credit Union/East Linn Masonic Lodge/Economy Supply/Optimal Control Systems/DW Fritz/Intivix/Depcon Power/Wyndham/Spaeth Lumber/Lebanon Schools Foundation&Venture Crew 308,Scalawags,Lebanon,Oregon,USA,2004,,PNW,Venture Crew 308,,CMPAW
392,1369,"Suncoast Federal Credit Union/Lockheed Martin/Department of Defense/CAE/Command and Control Communications Engineering & Logistics LLC/State of Florida/CFS Metal Products/Bolt Data Consulting/Kowaski Enterprises LLC/Bay Area Manufacturers Association/Burdge Family/Klein Family/PRL Technologies, Inc./Squire Patton Boggs (US) LLP/Cardio Command/Middleton Magnet STEM Booster Club/On Wings of Gold/Awnings Direct/Door & Glass Company&Middleton High School",Minotaur,Tampa,Florida,USA,2004,,,Middleton High School,,CMPAW
394,1388,Phillips 66/DoD STEM/Google/Softec/College of the Canyons/Melfred Borzall&Arroyo Grande High School,Eagle Robotics,Arroyo Grande,California,USA,2004,,,Arroyo Grande High School,,CMPAW
395,1391,TE Connectivity/The Boeing Company/Adaptive Textiles/PetRad LLC/Superion Technology & Westtown School,The Metal Moose,West Chester,Pennsylvania,USA,2004,,FMA,Westtown School,,CMPAW2
396,1403,Montgomery Township School District/Bristol-Myers Squibb/National Defense Education Program & Montgomery High School,Cougar Robotics,Skillman,New Jersey,USA,2004,,FMA,Montgomery High School,,CMPAW2
397,1405,"Techwell Consulting, LLC/Xerox/The Hoselton Foundation/Lenel  S2/Amarco/Arrow Electronics/Klein Steele/Finger Lakes Tram&The Charles Finney School",Finney Falcons,Penfield,New York,USA,2004,,,The Charles Finney School,,CMPAW2
398,1410,Ball Corporation/Comcast NBC Universal/S&P Global Foundation/Lockheed Martin/Rocky Mountain SCTE/US Engineering/Xcel Energy Foundation&George Washington High School&Young Engineers Association,The Kraken,Denver,Colorado,USA,2004,,,Young Engineers Association & George Washington High School,,CMPAW
399,1413,Mecklenburg County Public Schools / MBC / Longwood University Institute for Teaching through Technology and Innovative Practices / Southside Virginia Regional Technology Consortium / Clarksville Ruritans / Mecklenburg County Business Education Partnership / Mecklenburg Electric Co operative & Bluestone Senior High School,Skrappy 1413,Skipwith,Virginia,USA,2004,,CHS,Bluestone Senior High School,,CMPAW2
400,1414,Atlanta International School/E.R.M.I./Novelis/Kennesaw State University/SolidWorks/Big Blue Saw/Tulix Systems/Synergetic Technologies&Atlanta International School,IHOT,Atlanta,Georgia,USA,2004,,PCH,Atlanta International School,,CMPAW
401,1418,The McGuire Group/Booz Allen Hamilton/The Familes of TEAM 1418/City of Falls Church Public Schools/Falls Church Education Foundation&George Mason High School,Vae Victis,Falls Church,Virginia,USA,2004,,CHS,George Mason High School,,CMPAW2
402,1421,"NASA / International Paper / Aerojet Rocketdyne / Mississippi Power Company / Lockheed Martin / Picayune Eye Clinic / A2Research / Travis Motor Sports, LLC / United States Marine Inc. / Keesler Federal Credit Union & Picayune Memorial High School & Pearl River Central High Sch",Team Chaos,Picayune,Mississippi,USA,2004,,,Picayune Memorial High School & Pearl River Central High Sch,,CMPAW
403,1425,Lam Research / 3D Systems / Xerox / DW Fritz / Rockwell Collins / TE Connectivity / Mentor Graphics / A-dec / City Of Wilsonville / Shields Manufacturing / Oregon Technology / Apex Plastics & Wilsonville High School,Error Code Xero,Wilsonville,Oregon,USA,2004,,PNW,Wilsonville High School,,CMPAW
