teamNumber,nameShort,location,latitude,longitude
4376,Raydernators,"Charlevoix , Charlevoix, Michigan",45.317649,-85.258348
4377,Boyne City Blaze,"Boyne City , Boyne City, Michigan",45.212016,-84.982183
4378,Dark Knights,"J M Hanks Hs, El Paso, Texas",31.77138085,-106.32170141800512
4380,Dynomite,"Detroit, Michigan",42.3315509,-83.0466403
4381,Twisted Devils,"Gull Lake , Richland, Michigan",42.39841005,-85.41058082974737
4382,Team Trobot,"Saginaw , Saginaw, Michigan",43.4200387,-83.9490365
4383,The P-TECH Fly-Bots,"Paul Robeson , Brooklyn, New York",40.6859713,-73.9709152
4384,Benzene Bots,"International Academy, Troy, Michigan",42.5680416,-83.120268
4386,Mecha-maniacs,"Morgan County 4H & Brush , Brush, Colorado",40.2583198,-103.6218052
4388,Ridgebotics,"Fossil Ridge , Fort Collins, Colorado",40.51430555,-105.01521984241288
4390,ATA  Coregears,"Advanced Technology Academy, Dearborn, Michigan",42.3224688,-83.16824980622633
4391,BraveBots,"Gladstone Area , Gladstone, Michigan",45.8678634,-87.06062940634021
4392,The Deceivers,"Brimley, Michigan",46.4052986,-84.5722724
4395,Dundee Vi-Borgs,"Dundee Community , Dundee, Michigan",41.95634525,-83.66178290059112
4398,Imprimis Deo,"St Francis , Traverse City, Michigan",44.7560649,-85.6226422
4405,The Atoms Family,"Plymouth Christian Academy, Canton, Michigan",42.34887235,-83.46562901019817
4408,Panthera Machina,"Battle Creek, Michigan",42.3192548,-85.1824269
4409,Ground Zero,"Niles, Michigan",41.8297694,-86.2541768
4412,Steel Stallions,"San Antonio, Texas",29.4246002,-98.4951405
4414,HighTide,"Ventura, California",34.4458248,-119.0779359
4415,EPIC Robotz,"Valley Christian High, Cerritos, California",33.8705181,-118.103092621271
4418,Team IMPULSE,"STEM School Highlands Ranch, Highlands Ranch, Colorado",39.5560002,-104.99788452171327
4450,Olympia Robotics Federation,"Olympia, Washington",47.0451022,-122.8950075
4451,ROBOTZ Garage,"Laurens, South Carolina",34.4646451,-81.9944042
4453,The Red Hot Chili Bots,"Marshall , Marshall, Michigan",42.267659050000006,-84.96330792438619
4454,Artisan Rockets,"Science Leadership Academy, Philadelphia, Pennsylvania",39.9862908,-75.2424977
4455,The Burger Bots,"Warrensburg High, Warrensburg, Missouri",38.74076285,-93.70970879269116
4456,Mech Cadets,"Washington, District of Columbia",38.8950368,-77.0365427
4458,Infernobotix,"Center Moriches , Center Moriches, New York",40.8200997,-72.8031004
4459,LeoTechs,"Lithia Springs, Georgia",33.7939953,-84.6604899
4461,Ramen,"Mount Rainier , Des Moines, Washington",47.39949515,-122.30723393253176
4462,Full Metal Jackets,"Roane County , Kingston, Tennessee",35.8753527,-84.5204895
4464,Team Illusion,"Laurel, Maryland",39.1044123,-76.8669233
4466,Robo Hamsters,"Culpeper, Virginia",38.4912207,-77.9618216
4467,Titanium Titans,"Canonsburg, Pennsylvania",40.2625702,-80.1872797
4468,Fernbank LINKS,"Fernbank Science Center, Atlanta, Georgia",33.77874945,-84.31808799600464
4469,R.A.I.D. (Raider Artificial Intelligence DIvision),"Federal Way, Washington",47.313494,-122.3393103
4470,TiGears,"Valencia High, Placentia, California",33.8777647,-117.8680259
4471,SPARTRONS,"Hollywood Hills , Hollywood, Florida",26.01294605,-80.17412130404223
4472,SuperNOVA,"Woodbridge, Virginia",38.6361522,-77.26783643292558
4473,Delta Prime,"Farmingdale, Maine",44.2445138,-69.7714331
4480,UC-Botics,"Upsala, Minnesota",45.8107986,-94.5713974
4482,ID Robotics,"Kalamazoo, Michigan",42.291707,-85.5872286
4485,Tribe Tech Robotics,"Danville, Indiana",39.7606013,-86.5263879
4486,Blue Prints,"Vista, California",33.2000368,-117.2425355
4488,Shockwave,"Glencoe , Hillsboro, Oregon",45.5433641,-122.9954598
4496,Sonoran Storm Robotics,"Perry , Gilbert, Arizona",33.261707200000004,-111.74820772848454
4499,The Highlanders,"Fort Collins, Colorado",40.5508527,-105.0668085
4500,RoboHounds,"Clayton High, Clayton, Missouri",38.6499618,-90.34683343909086
4501,Humans,"New Roads School, Santa Monica, California",34.03153415,-118.46213729497882
4504,B. C. Robotics,"Maryville , Maryville, Tennessee",35.751472,-83.9642249
4505,McDonogh Robotics,"Mcdonogh School, Owings Mills, Maryland",39.39829565,-76.77240368420726
4506,PioNerds,"Saint Paul, Minnesota",44.9497487,-93.0931028
4508,Steel Stallions,"Schuylerville, New York",43.100231,-73.581963
4509,Mechanical Bulls,"Lanier , Sugar Hill, Georgia",34.1112873,-84.0539274
4511,Power Amplified,"Providence Academy, Plymouth, Minnesota",45.04511805,-93.47230128423146
4512,Otter Chaos,"Cascade , Everett, Washington",47.9243541,-122.22276987382146
4513,Circuit Breakers,"Medical Lake , Medical Lake, Washington",47.5706561,-117.68722976666666
4514,Calvert STEAM Works,"Huntingtown, Maryland",38.6159533,-76.613015
4516,Hyperion,"Blessed Trinity Catholic , Roswell, Georgia",34.0554244,-84.39093523916742
4521,Harrison Robotics,"Harrison, Ohio",40.2694328,-81.1289112
4522,Team SCREAM,"Smith-Cotton , Sedalia, Missouri",38.6725112,-93.25769855370548
4523,MCROBO,"Mayes County , Oklahoma",36.3047676,-95.2355722
4528,Automatons,"John Bowne , Queens, New York",40.73865415,-73.82430664383764
4531,STEMpunk,"Two Rivers High, Two Rivers, Wisconsin",44.1766874,-87.55735631024929
4533,Wando Adv. Robotics,"Wando High, Mt Pleasant, South Carolina",32.88554945,-79.75919607205788
4534,Wired Wizards,"Wilmington, North Carolina",34.2257282,-77.9447107
4536,MinuteBots,"Saint Paul, Minnesota",44.9497487,-93.0931028
4539,KAOTIC Robotics,"Frazee Secondary, Frazee, Minnesota",46.73016475,-95.69873077117816
4541,CAV-ineers,"Severn, Maryland",39.1354665,-76.70062377708201
4546,ShockWave,"Dover, New Hampshire",43.1981117,-70.8739761
4547,WestyTek,"Johnstown, Pennsylvania",40.3267407,-78.9219698
4549,Iron Bulls,"South St. Paul Secondary, South Saint Paul, Minnesota",44.89276965,-93.04194335904262
4550,Something's Bruin,"Cherry Creek , Greenwood Village , Colorado",39.6303721,-104.8793351
4557,FullMetal Falcons,"Xavier , Middletown, Connecticut",41.53179895,-72.62031998746806
4561,TerrorBytes,"Research Triangle , Research Triangle Park, North Carolina",35.8830661,-78.878836
4562,RIOT,"Dunnellon , Dunnellon, Florida",29.0656142,-82.37600641749705
4564,Orange Chaos,"Brewer , Brewer, Maine",44.7703493,-68.7800362
4565,Skyline Robotics,"Skyline , Mesa, Arizona",33.4032188,-111.6113575
4567,The Mechanized Mafia,"Seaford, New York",40.6659344,-73.4881809
4568,Robot Commander,"North Adams , North Adams, Michigan",41.970868,-84.496735
4571,Rambots,"Manhattan Center for Science & Mathematics, New York, New York",40.7941615,-73.93313575595394
4572,BArlow RobAutics,"Joel Barlow , Redding, Connecticut",41.2961697,-73.33699349996232
4573,SRNJRambotics,"South River High, South River, New Jersey",40.4396455,-74.3804371364769
4575,The Tin Mints,"Prospect Park, Pennsylvania",39.8878904,-75.3082426
4576,Red Nation Robotics,"Knoxville, Tennessee",35.9603948,-83.9210261
4578,CometBots,"Westchester Senior High, Los Angeles, California",33.957379,-118.4292954232402
4579,RoboEagles,"Federal Way, Washington",47.313494,-122.3393103
4580,Conductors,"Ben Davis , Indianapolis, Indiana",39.7480998,-86.2694341
4582,Robohawks ,"Myrtle Beach High, Myrtle Beach, South Carolina",33.7191821,-78.8682558
4583,Robosaurus,"San Diego, California",32.7174202,-117.1627728
4585,Husky Robotics,"Hillcrest High, Midvale, Utah",40.6148829,-111.8739516
4587,Jersey Voltage,"Jersey Village , Houston, Texas",29.88225955,-95.55567136200789
4592,M3 Mighty Mechanical Mustangs,"Mcarthur , Hollywood, Florida",26.0131958,-80.2345095
4593,Rapid Acceleration,"Rapid City, South Dakota",44.0806041,-103.2280239
4598,ICARUS INNOVATED,"Alta High, Sandy, Utah",40.54891915,-111.86099893221714
4601,Circuit Birds,"Canfield , Canfield, Ohio",41.0433018,-80.79084777444473
4607,C.I.S.,"Becker, Minnesota",46.9298236,-95.6761851
4610,BearTecs,"Bastrop, Texas",30.0541116,-97.3887764
4611,OZone Robotics,"Lewis Center, Ohio",40.1983958,-83.0101843
4616,Team Pharaohs,"Montgomery Senior High, San Diego, California",32.586339550000005,-117.06408945768516
4619,HawkBots,"Ocean View High, Huntington Beach, California",33.713949549999995,-118.00222788926128
4622,Academy at the Lakes Wildcats,"Academy at the Lakes, Land O Lakes, Florida",28.1909955,-82.43720257527148
4623,Flyer Robotics,"Little Falls, Minnesota",45.9763545,-94.3625024
4624,Rebel Alliance,"Owatonna Senior High, Owatonna, Minnesota",44.07973995,-93.21996004212284
4630,Robodragons,"Clinton , Clinton, Tennessee",36.10343135,-84.11413116661402
4632,Monti-Pythons,"Monticello, Minnesota",45.3053901,-93.7939996
4637,BambieBotz,"Philadelphia, Pennsylvania",39.9527237,-75.1635262
4638,Jagbots,"Northwest High, Germantown, Maryland",39.1510845,-77.27966016161383
4639,The RoboSpartans,"Seven Lakes , Katy, Texas",29.70654495,-95.80764319319768
4640,Metallic Panthers 4640,"new york, New York",40.7127281,-74.0060152
4641,United,"Red Oak, Texas",32.5117104,-96.80836332870048
4643,Butte Built Bots,"Oroville, California",39.5137752,-121.556359
4645,The Chicago Style BotDogs,"Lane Technical , Chicago, Illinois",41.945174300000005,-87.69071875869776
4646,Team ASAP ,"Des Moines, Iowa",41.5910323,-93.6046655
4648,Techno-Tech,"Jordan, Minnesota",44.6663146,-93.6261918
4652,Ironmen 2,"Don Bosco Prep , Ramsey, New Jersey",41.0716191,-74.1362283
4653,Ironmen Robotics,"Don Bosco Prep , Ramsey, New Jersey",41.0716191,-74.1362283
4655,Stateline Robotics,"Hononegah , Rockton, Illinois",42.4356428,-89.04795367337115
4656,Rock Solid Robotics,"Two Harbors, Minnesota",47.0257139,-91.6730523
4662,Byte Sized Robotics,"Scappoose , Scappoose, Oregon",45.7602306,-122.86658
4663,Cyber Tigers,"Belle Plaine Senior High, Belle Plaine, Minnesota",44.620289150000005,-93.77199185163954
4664,Butler Bots,"Andover, Minnesota",45.2332985,-93.2913405
4665,Predators,"Glencoe, Minnesota",44.7691886,-94.1515671
4669,Galileo Robotics,"Galileo High, San Francisco, California",37.80379835,-122.42417893424894
4674,Robojacks,"Bemidji, Minnesota",47.4785418,-94.8907869
4680,AzTech Eagles ,"Cesar Chavez , Detroit, Michigan",42.31201015,-83.11471887853708
4681,Murphy's law,"Everett, Washington",47.9673056,-122.201399
4682,BraveBots,"Bishop Blanchet , Seattle, Washington",47.6898042,-122.33477631306296
4683,Full Metal Robotics,"Lakewood , Marysville , Washington",48.1520432,-122.207365
4692,Metal Mallards,"Toutle Lake , Toutle, Washington",46.32389465,-122.74130267440702
4693,B.O.B.,"Rockford, Minnesota",45.0882963,-93.7344099
4694,Atomic Armadillos,"Amarillo, Texas",35.2072185,-101.833824
4698,Raider Robotics,"Rio Americano High, Sacramento, California",38.57850715,-121.3546926417478
4701,Warriors (Team W.I.R.E.),"Jenkins  & Jenkins , Savannah, Georgia",32.0222185,-81.08313475305775
4702,CyberDoggz,"Schurz , Chicago, Illinois",41.94689355,-87.73551163604262
4703,Robotic Gigabots,"Menahga, Minnesota",46.7539483,-95.0977002
4711,The Flying Aces,"Camarillo, California",34.2176371,-119.0383541
4715,Big Bay de Noc Bear Bots,"Big Bay De Noc School, Cooks, Michigan",45.86929675,-86.52481123768351
4717,Westerner Robotics,"Lubbock, Texas",33.5634402,-101.8792389
4728,Rocori Rench Reckers,"Cold Spring, Minnesota",45.4557973,-94.4288849
4730,Terminators,"Monroe , Albany, Georgia",31.588678,-84.1590354
4734,The Iron Plainsmen,"Lubbock, Texas",33.5634402,-101.8792389
4737,Atomigators,"West Bloomfield , West Bloomfield, Michigan",42.5676161,-83.35925641168916
4738,Patribots,"Henry High, San Diego, California",32.799063450000006,-117.0521057520107
4740,Sparta Bots,"Nashville, Tennessee",36.1622767,-86.7742984
4741,WingNuts,"Redwood Falls, Minnesota",44.5393721,-95.1164478
4748,Bulldog Autobots,"Burke High, Charleston, South Carolina",32.7934979,-79.9539502
4749,Pisgah Robotics,"Alpharetta, Georgia",34.0709576,-84.2747329
4750,Bert,"Pennsauken, New Jersey",39.9562238,-75.0579502
4758,RoboBlazers,"Central , Detroit, Michigan",42.38381525,-83.11198339240653
4761,The Robockets,"Reading Memorial High, Reading, Massachusetts",42.5353434,-71.10940100363877
4763,i to the Fourth Robotics,"Fullerton, California",33.8708215,-117.9294165
4764,The Memphis MechWarriors,"Memphis, Tennessee",35.1460249,-90.0517638
4765,PWRUP,"Pinewood School, Los Altos Hills, California",37.38765625,-122.14201700167384
4768,Cody Comets,"Detroit, Michigan",42.3315509,-83.0466403
4773,Steel Horses,"Harry S Truman , Bronx, New York",40.8746852,-73.83190031467225
4776,S.C.O.T.S. Bots,"Howell , Howell, Michigan",42.6159619,-83.94836165601734
4778,Stormbots,"Chanhassen , Chanhassen, Minnesota",44.8556393,-93.55622339043973
4779,RoboSapiens,"Cardinal Mooney Catholic, Marine City, Michigan",42.7122571,-82.49519001632717
4780,Tenacious Drones,"Cleveland, Ohio",41.4996574,-81.6936772
4786,Nicolet FEAR,"Nicolet High, Milwaukee, Wisconsin",43.14040945,-87.91604805864903
4787,Axiom,"Northside College Preparatory Hs, Chicago, Illinois",41.980512950000005,-87.70761487417458
4795,EastBots,"East Chapel Hill High, Chapel Hill, North Carolina",35.96109735,-79.02901985036402
4796,Cyber Dragons,"Academy of the Pacific Rim Charter Public School, Hyde Park, Massachusetts",42.2455401,-71.1321278
4799,Lazbuddie Robotics,"Lazbuddie School, Lazbuddie, Texas",34.39497715,-102.61201843909208
4804,Port PiraTech,"Port Washington High, Port Washington, Wisconsin",43.39028825,-87.87859793972156
4809,Black Knight Robotics,"Marceline, Missouri",39.7135117,-92.9482526
4810,I AM Robot,"International  Academy of Macomb, Clinton Township, Michigan",42.6115973,-82.9341978
4811,Majestic Eagles,"Madison , Madison Heights, Michigan",42.4941375,-83.08774580503729
4815,ELECTROPANTHERS,"Center Line , Center Line, Michigan",42.48738005,-83.0349658370047
4816,Gadget Girls,"Raleigh, North Carolina",35.7803977,-78.6390989
4818,The Herd,"West Fargo , West Fargo, North Dakota",46.8225012,-96.8859061
4819,Flat Mountain Mechanics,"Mount Pleasant, Michigan",43.597646,-84.7668495
4821,cyberUs,"District of Columbia International School, Washington, District of Columbia",38.9727102,-77.03420264646556
4823,Metal Manes,"Loris High & Loris High, Loris, South Carolina",34.0416341,-78.8610598
4827,Minerbotics,"Negaunee , Negaunee, Michigan",46.5000445,-87.61184225
4828,RoboEagles,"Raleigh, North Carolina",35.7803977,-78.6390989
4829,Titanium Tigers,"Chapel Hill High, Chapel Hill, North Carolina",35.96109735,-79.02901985036402
4835,Junkyard Dawgs,"Manistique Middle and , Manistique, Michigan",45.9592566,-86.24450677632913
4838,Electro-Bots,"River Rouge, River Rouge, Michigan",42.2895258,-83.1116162
4840,The Panthers,"Redford Union , Redford, Michigan",42.4201094,-83.30397093022272
4845,Lion's Pride,"Duluth, Minnesota",46.7729322,-92.1251218
4847,Techno-Logic Trojans,"Green Sea Floyds High, Green Sea, South Carolina",34.144389,-79.0207165
4851,JungleBots,"Southeastern , Detroit, Michigan",42.37428105,-82.97820106620239
4854,Trobots,"Ford , Detroit, Michigan",42.3348039,-83.0295771
4855,Ramageddon,"South Haven , South Haven, Michigan",42.40137595,-86.28794777166667
4859,The CyBears,"Byron, Minnesota",44.0325922,-92.6454395
4904,Bot-Provoking,"the Nueva School, San Mateo, California",37.5607637,-122.3825884
4905,Andromeda One,"AYER SHIRLEY REGIONAL HIGH SCHOOL, Ayer, Massachusetts",42.5671036,-71.57625191100297
4906,The Collective,"Mid-Maine Technical Center, Waterville, Maine",44.5526972,-69.6442465
4908,Duxbury Dragons,"Duxbury High, Duxbury, Massachusetts",42.046225750000005,-70.67920297467248
4909,Bionics,"Billerica Memorial , Billerica, Massachusetts",42.56084425,-71.2741943169632
4910,East Cobb Robotics,"Marietta, Georgia",33.9528472,-84.5496148
4911,CyberKnights,"Seattle, Washington",47.6038321,-122.330062
4913,Huskyteers,"Anaheim, California",33.8347516,-117.911732
4915,Spartronics,"Bainbridge , Bainbridge Island, Washington",47.6552961,-122.5174797
4918,The Roboctopi,"Port Townsend, Washington",48.1179702,-122.769544
4919,Leodroids,"Lemon Grove, California",32.7425516,-117.0314172
4924,STEM Pythons,"STEM School Chattanooga, Chattanooga, Tennessee",35.1006124,-85.2431485
4925,The Resistance ,"Kingswood Regional , Wolfeboro, New Hampshire",43.57582085,-71.18865904808544
4926,GalacTech,"Columbus, Indiana",39.2014405,-85.9213796
4929,Maroon Monsoon,"Haverhill, Massachusetts",42.7777829,-71.0767724
4930,Electric Mayhem,"Nichols School, Buffalo, New York",42.9422798,-78.8575354
4931,Edwardsville Technologies,"Edwardsville, Illinois",38.8114364,-89.953157
4935,T-Rex,"Olympic Community of Schools, Charlotte, North Carolina",35.15800835,-80.9523599780808
4941,RoboBibb,"Macon, Georgia",32.8406946,-83.6324022
4944,The Hi Fives,"Grand Junction, Colorado",39.063956,-108.5507317
4949,Robo Panthers,"Parkdale High, Riverdale, Maryland",38.9699431,-76.90389497684849
4956,RoboSharks,"Whitehall, Michigan",43.410011,-86.348679
4958,Robocats,"Fall Mountain Regional , Langdon, New Hampshire",43.1584106,-72.4056436
4959,Millennium Falcons,"Staley High, Kansas City, Missouri",39.29137205,-94.54240379094716
4961,Shock and Awe-sum,"Almont , Almont, Michigan",42.9205842,-83.0449348
4964,LA Streetbots,"Los Angeles, California",34.0536909,-118.242766
4965,FIRE,"Anderson, South Carolina",34.5258335,-82.652962
4967,That ONE Team-OurNextEngineers,"Belmont, Michigan",43.0755822,-85.6091987
4970,ICE Cubed,"Harris, Michigan",45.7032234,-87.3462691
4973,Gator Gears,"Gateway High, San Francisco, California",37.78318655,-122.43673701012402
4978,Tiger Robotics,"the Dunham School, Baton Rouge, Louisiana",30.38245785,-91.08557763670083
4980,Canine Crusaders,"Kettle Falls , Kettle Falls, Washington",48.61940915,-118.11072410915824
4982,Olympus Robotics,"Fort Wayne, Indiana",41.0799898,-85.1386015
4983,IronBots,"Mancelona , Mancelona, Michigan",44.902229,-85.060885
4984,Bullseye,"Rancho Christian School, Temecula, California",33.47801735,-117.11440413624176
4987,MegaRams,"Worcester Academy, Worcester, Massachusetts",42.2525245,-71.79100026883879
4988,Yooper Troopers,"Cedarville , Cedarville, Michigan",45.99597465,-84.3614288620511
4990,Gryphon Robotics,"Burlingame, California",37.5780965,-122.3473099
4991,Horsepower,"Chartiers Valley Hs, Bridgeville, Pennsylvania",40.3787713,-80.10331497259017
4994,Kingston Robo-Cards,"Kingston , Kingston, Michigan",43.414467,-83.185779
4998,TESLA,"Flint, Michigan",43.0161693,-83.6900211
4999,Momentum,"Long Beach, California",33.7690164,-118.191604
5000,Hammerheads,"Hingham High, Hingham, Massachusetts",42.22529085,-70.87770776386682
5002,Dragon Robotics,"Collierville , Collierville, Tennessee",35.04253685,-89.66492773171166
5003,Topperbotics,"Onalaska High, Onalaska, Wisconsin",43.87656975,-91.22687623899456
5005,RoboBucs,"Boyd-Buchanan School, Chattanooga, Tennessee",35.04177605,-85.21446258750784
5006,Apophis,"Haas Hall Academy, Fayetteville, Arkansas",36.121698550000005,-94.1434693728134
5010,Tiger Dynasty,"Fishers , Fishers, Indiana",39.9772693,-85.96561337932947
5012,Gryffingear,"Palmdale, California",34.5793131,-118.1171108
5013,Trobots,"Park Hill High, Kansas City, Missouri",39.2458874,-94.67072255178468
5016,Huntington Robotics,"Huntington , Huntington, New York",40.868154,-73.425676
5019,Gearbox Heroes,"West Salem, Wisconsin",43.8991322,-91.0812465
5022,Rat Rod Robotics,"David Crockett , Jonesborough, Tennessee",36.2595288,-82.50652437412842
5025,Pacific Steel,"Cathedral Catholic , San Diego, California",32.95984405,-117.20117608254736
5026,Iron Panthers,"Burlingame High, Burlingame, California",37.58311705,-122.34765086345168
5027,Event Horizon,"San Jose, California",37.3361663,-121.890591
5030,The Second Mouse,"Utica, New York",43.1009031,-75.2326641
5041,CyBears,"West Branch , West Branch, Iowa",41.68074985,-91.34378807657536
5045,SpartaBot,"White Station , Memphis, Tennessee",35.102035,-89.8598091
5046,Jacked Up Jackets,"Memphis , Memphis, Michigan",42.88916745,-82.77126680917871
5047,DV CONQUISTABOTS,"Del Valle Hs, El Paso, Texas",31.69174835,-106.2976756675566
5048,Spartronics,"Imlay City , Imlay City, Michigan",43.0157969,-83.07439797103173
5049,Techtonics,"Sunrise Mountain , Las Vegas, Nevada",36.21444695,-115.24843975
5050,Cow Town Robotics,"Carleton, Michigan",42.0592101,-83.3907658
5052,The RoboLobos,"Cedar Park, Texas",30.5217116,-97.827833
5053,Lakers,"Our Lady of the Lakes Catholic School, Waterford, Michigan",42.69762835,-83.39944081899428
5056,MegaHurtz Robotics,"Buchanan , Buchanan, Michigan",41.8390631,-86.35127501250307
5057,RoboBusters,"Dallas, Texas",32.7762719,-96.7968559
5058,CGLA Mustang Innovators,"Chattanooga Girls Leadership Academy, Chattanooga, Tennessee",35.0335743,-85.2771328
5059,The Midnight Cicadas,"Globe , Globe, Arizona",33.41731315,-110.80110831401475
5060,KnighTech,"Farmington, Missouri",37.7803037,-90.4226371
5063,BuzzBots,"Aynor High, Aynor, South Carolina",33.9910437,-79.2032795
5065,Knights,"Frontier International Academy & Frontier International Academy, Detroit, Michigan",42.412172350000006,-83.05779010222608
5066,Singularity,"Saline , Saline, Michigan",42.188641450000006,-83.74941475808636
5067,Steiner Steel Storm,"Ann Arbor, Michigan",42.2681569,-83.7312291
5069,The Iron Giants,"Edwardsburg , Edwardsburg, Michigan",41.803530050000006,-86.08103068597366
5070,Gearnotics,"Houston, Texas",29.7589382,-95.3676974
5071,Chargers,"Corner Canyon, Draper, Utah",40.502477,-111.8418518
5072,Raider Robotics,"Detour , De Tour Village, Michigan",45.9484288,-83.9039298
5074,RoboMustangs,"Norcross, Georgia",33.9412127,-84.2135309
5082,Northmen Robotics,"Oak Park High, Kansas City, Missouri",39.2366941,-94.56982728569928
5084,Team FridgeBot,"Corunna , Corunna, Michigan",42.9823759,-84.1268647
5085,LakerBots,"Blachly, Oregon",44.1946671,-123.5351506
5086,Cadillac Connectors,"Cadillac, Michigan",44.3353211,-85.5741088
5089,Robo-Nerds,"Los Angeles, California",34.0536909,-118.242766
5090,Torque-Nados,"Trenton , Trenton, Michigan",42.11713435,-83.21370178914478
5096,The Teutonic Force,"Germantown High, Germantown, Wisconsin",43.2251271,-88.13516629374905
5098,STING - R,"North Kansas City High, Kansas City, Missouri",39.1470341,-94.572823716605
5099,Northport High School Robotics,"Northport, New York",40.9009595,-73.343167
5102,The Underbots,"Santa Maria, California",34.9531295,-120.435857
5103,Jaegernauts,"New Braunfels, Texas",29.7028266,-98.1257348
5104,BreakerBots,"Pacific Grove High, Pacific Grove, California",36.61076075,-121.9255386129388
5107,The Neurotoxins ,"Upland High, Upland, California",34.105106750000004,-117.65846343300517
5109,Gladiator Robotics,"Johns Creek , Johns Creek, Georgia",34.0289259,-84.198579
5110,Robo Herd,"Elk Rapids , Elk Rapids, Michigan",44.895558,-85.416461
5112,The Gongoliers,"Ponaganset , North Scituate, Rhode Island",41.86540695,-71.71446476754008
5113,Combustible Lemons,"Moorestown High, Moorestown, New Jersey",39.987936950000005,-74.94380169565392
5114,Titanium Tigers,"Fenton, Michigan",42.7978061,-83.7049498
5115,Knight Riders,"Wheaton High, Silver Spring, Maryland",39.0598412,-77.0671834
5119,Team STEAM,"Lawrence, Kansas",38.9719384,-95.2359496
5123,Mechadogs,"Yonkers , Yonkers, New York",40.9355914,-73.9023471
5124,West Torrance Robotics,"West High, Torrance, California",33.846784650000004,-118.36889222142652
5125,Hawks on the Horizon,"Chicago, Illinois",41.8755616,-87.6244212
5126,Electromagnetic Panthers (E.M.P.),"Park Hill South High, Riverside, Missouri",39.17705965,-94.6251270719291
5130,Undercogs,"North Myrtle Beach High, LIttle River, South Carolina",33.86239455,-78.66713001797986
5132,RoboClovers,"Winder, Georgia",33.9919085,-83.7184368
5134,RoboWolves,"Clovis, California",36.8252277,-119.7029194
5136,Mechapirates,"Santa Ynez, California",34.608637,-120.10467742149731
5137,Iron Kodiaks,"Mission Hills , San Marcos, California",33.1433095,-117.14101556847004
5141,GRIFFINITE,"Winnetonka High, Kansas City, Missouri",39.1782216,-94.50970788732349
5142,Robo Dominators,"West Haven, Connecticut",41.2709645,-72.9632651
5143,GRG Raw Steel,"Grand Rapids, Minnesota",47.237166,-93.530214
5145,WolfBotics,"Gainesville, Florida",29.6519684,-82.3249846
5147,Hornets,"Fulton, Missouri",38.8467082,-91.9479586
5148,New Berlin Blitz,"New Berlin, Wisconsin",42.976453,-88.1090391
5149,TroyBotics,"Troy , Troy, New York",42.700912,-73.6726181
5150,Hybrid Hornets,"Kearsley , Flint, Michigan",43.0541394,-83.6625626
5152,Alotobots,"Otsego , Otsego, Michigan",44.9068058,-84.66571591821076
5155,Bearcats,"Ubly Community , Ubly, Michigan",43.7083479,-82.9374388
5156,Laker Battleships,"Laker , Pigeon, Michigan",43.8172582,-83.2326633
5159,Bengal Robotics,"Salt Lake City, Utah",40.7596198,-111.886797
5160,Chargers,"Cary Academy, Cary, North Carolina",35.82004565,-78.7700307679977
5161,Trojan Technicians ,"Plainwell , Plainwell, Michigan",42.4371716,-85.65472241105175
5162,The Big Red Theory ,"Big Rapids , Big Rapids, Michigan",43.6897515,-85.5156321
5166,Fabricators,"Freeland, Michigan",43.5250265,-84.1227598
5167,Vi-Bots,"Marysville , Marysville, Michigan",42.91133595,-82.47700044725194
5168,Guardian Angels,"Warren Easton Senior , New Orleans, Louisiana",29.9682609,-90.0905628
5171,Deus Ex Machina,"York School, Monterey, California",36.57549385,-121.80488584463058
5172,Gators,"Greenbush, Minnesota",48.7001218,-96.1812985
5173,Fennville RoboHawks,"Fennville, Michigan",42.5941052,-86.1045955
5176,RoboBills,"St Louis University , Saint Louis, Missouri",38.635359,-90.23184326838911
5181,Explorer,"La Salle College , Glenside, Pennsylvania",40.09527275000001,-75.19009781799744
5182,Chieftainators,"Dowagiac, Michigan",41.9842123,-86.1086228
5183,Devil Bots,"Gaylord, Michigan",45.027513,-84.674752
5186,Cybears,"Antioch , Antioch, Tennessee",36.0632238,-86.63882807324836
5188,Area 5188 : Classified Robotics,"Terre Haute, Indiana",39.4667025,-87.4139119
5189,SABRES,"Kansas City, Kansas",39.1134562,-94.626497
5190,Green Hope Falcons,"Green Hope High, Cary, North Carolina",35.80551335,-78.86684058329729
5193,Pantheon,"Saginaw Arts and Sciences Academy, Saginaw, Michigan",43.432548,-83.94491265206025
5194,Gobles Voltage,"Gobles , Gobles, Michigan",42.36503465,-85.8829653734895
5196,Breaking Bot,"Pompano Beach, Florida",26.2378597,-80.1247667
5197,DCP @ NW,"Detroit, Michigan",42.3315509,-83.0466403
5198,Knight Tech,"Grants Pass, Oregon",42.4393707,-123.3272489
5199,Robot Dolphins From Outer Space,"San Juan Capistrano, California",33.5016932,-117.6625509
5202,NewRo Bots,"New Rochelle , New Rochelle, New York",40.9114243,-73.7841844
5203,Volatile Chaos Inhibitors,"Meridian , Sanford, Michigan",43.6753979,-84.3684925
5204,Robocats,"Three Rivers , Three Rivers, Michigan",41.94995275,-85.61412990008549
5205,FullMetal-Jackets,"Concord , Concord, Michigan",42.1778187,-84.6430206
5212,TAMSformers Robotics ,"Denton, Texas",33.1838787,-97.1413417
5213,St. Ignace SHIELD ,"Saint Ignace, Michigan",45.8686238,-84.7278281
