teamNumber,location,latitude,longitude
2354,"Red river Technology Center, Duncan, Oklahoma",34.49158145,-97.98916901501218
2357,"Peculiar, Missouri",38.7145481,-94.4611204
2358,"Lake Zurich , Lake Zurich, Illinois",42.1976158,-88.10318919273675
2359,"Santa Fe Hs, Edmond, Oklahoma",35.641372149999995,-97.50933666170796
2363,"Newport News, Virginia",36.9775016,-76.42977
2367,"St Francis , Mountain View, California",32.704246,-117.119881
2370,"Stafford Technical Center, Rutland, Vermont",43.6183302,-72.9544502
2373,"Fort Cobb, Oklahoma",35.097838,-98.4356131
2374,"Jesuit , Portland, Oregon",45.485320650000006,-122.76876098382478
2375,"Phoenix, Arizona",33.4484367,-112.074141
2377,"Chesapeake High, Pasadena, Maryland",39.1107938,-76.46225354220648
2383,"Fort Lauderdale, Florida",26.1223084,-80.1433786
2393,"Knoxville Catholic , Knoxville, Tennessee",35.9299141,-84.09205227742098
2395,"4-H, Oklahoma City, Oklahoma",35.4729886,-97.5170536
2398,"Sequoyah , Tahlequah, Oklahoma",35.914185,-94.96781027818092
2399,"Hathaway Brown School, Shaker Heights, Ohio",41.48156625,-81.5416775277777
2403,"Red Mountain , Mesa, Arizona",33.433375299999994,-111.67518867036388
2404,"Altadena, California",34.1863161,-118.1352329
2405,"Fruitport , Fruitport, Michigan",43.13067,-86.154682
2408,"Hazelwood West High, Hazelwood, Missouri",38.78748175,-90.38440469503152
2410,"Overland Park, Kansas",38.9742502,-94.6851702
2411,"Alliance , Portland, Oregon",45.5589111,-122.62246372700515
2412,"Bellevue, Washington",47.6144219,-122.192337
2415,"the Westminster Schools, Atlanta, Georgia",33.8426124,-84.43418248670467
2421,"Burke, Virginia",38.778416,-77.27496377315485
2423,"Watertown High, Watertown, Massachusetts",42.36973725,-71.17816758968073
2424,"Bixby Hs, Bixby, Oklahoma",35.9378766,-95.8819346
2425,"Hillsborough , Tampa, Florida",28.0599999,-82.41383619025117
2429,"La Canada Flintridge, California",34.1998302,-118.2005236
2437,"SACRED HEARTS ACADEMY, Honolulu, Hawaii",21.2859839,-157.8066954
2438,"Iolani School, Honolulu, Hawaii",21.2851847,-157.82396087163966
2439,"Wailuku, Hawaii",20.8894684,-156.5089397899955
2441,"Maryknoll School, Honolulu, Hawaii",21.30113045,-157.83099690761688
2443,"Maui , Kahului, Hawaii",20.8910131,-156.4795550417764
2444,"Honolulu, Hawaii",21.304547,-157.855676
2445,"Kapolei , Kapolei, Hawaii",21.3486989,-158.052666
2449,"Team 2449, Chandler, Arizona",33.2603486,-111.7904856
2450,"Cretin Derham Hall, St. Paul, Minnesota",44.9254836,-93.1582023823636
2451,"Saint Charles, Illinois",41.9139808,-88.3128183
2457,"Lawson High, Lawson, Missouri",39.44303065,-94.20014935
2458,"Gladstone, New Jersey",40.7202907,-74.6662746
2461,"Capitol Hill Hs, Oklahoma City, Oklahoma",35.4274776,-97.5224215
2465,"Lihue, Hawaii",21.9769622,-159.3687721
2468,"Austin, Texas",30.2711286,-97.7436995
2470,"Jefferson Senior High, Bloomington, Minnesota",44.8174942,-93.33152282765614
2471,"Camas, Washington",45.5863014,-122.403277
2472,"Centennial Senior, Circle Pines, Minnesota",45.15399335,-93.14885914386068
2473,"Cupertino High, Cupertino, California",37.3193238,-122.0091144050768
2474,"Niles, Michigan",41.8297694,-86.2541768
2477,"Waipahu , Waipahu, Hawaii",21.3865888,-157.90549912605388
2478,"Westwood , Mesa, Arizona",33.3742665,-111.8521981
2480,"Minneapolis, Minnesota",44.9772995,-93.2654692
2481,"Tremont , Tremont, Illinois",40.52860025,-89.48980714809508
2484,"Woods Cross High, Woods Cross, Utah",40.86731365,-111.89553858017038
2485,"Francis Parker, San Diego, California",32.77102425,-117.17769722902491
2486,"Coconino , Flagstaff, Arizona",35.1834428,-111.65500037883244
2487,"Sayville , West Sayville, New York",40.7434224,-73.10301109856519
2489,"Fremont, California",37.5482697,-121.988571
2491,"Saint Paul, Minnesota",44.9497487,-93.0931028
2493,"La Sierra High, Riverside, California",33.90995735,-117.4778558651832
2495,"Hamilton West  Watson, Hamilton, New Jersey",40.19826185,-74.72143252113591
2496,"Irvine, California",33.6856969,-117.8259819
2498,"The Blake School, Minneapolis, Minnesota",44.9693217,-93.29351000721198
2499,"Hibbing High, Hibbing, Minnesota",47.425242100000006,-92.9324403898776
2500,"Henry Senior High, Minneapolis, Minnesota",45.0343498,-93.3053070044534
2501,"North St. Paul, Minnesota",45.0122571,-92.9922512
2502,"Eden Prairie, Minnesota",44.8546856,-93.470786
2503,"Brainerd, Minnesota",46.3580221,-94.2008288
2506,"Franklin High, Franklin, Wisconsin",42.89730659999999,-87.97768346015533
2508,"Stillwater Area , Stillwater, Minnesota",45.02993875,-92.84772920122352
2509,"Hutchinson Senior High, Hutchinson , Minnesota",44.8839718,-94.3933414
2511,"Lakeville South High, Lakeville, Minnesota",44.6426847,-93.27323917357604
2512,"Duluth, Minnesota",46.7729322,-92.1251218
2513,"Minneapolis, Minnesota",44.9772995,-93.2654692
2515,"Marshall , Marshall, Minnesota",44.45744485,-95.75923679578392
2518,"Simley Senior High, Inver Grove Heights, Minnesota",44.83273440000001,-93.04724194457992
2521,"South Eugene , Eugene, Oregon",44.03773775,-123.085189057952
2522,"Lynnwood , Lynnwood, Washington",47.8160917,-122.29641497583468
2523,"St Johnsbury Academy, Saint Johnsbury, Vermont",44.41440495,-72.02044146744649
2525,"Minneapolis, Minnesota",44.9772995,-93.2654692
2526,"Osseo, Minnesota",45.1193908,-93.4024558
2529,"Saint Paul, Minnesota",44.9497487,-93.0931028
2530,"Rochester, Minnesota",44.0234387,-92.4630182
2531,"Chaska , Chaska, Minnesota",44.8085679,-93.584181
2532,"Forest Lake, Minnesota",45.279106,-92.9851629
2534,"Boys Latin School of Maryland, Baltimore , Maryland",39.37133345,-76.64020653355965
2537,"Atholton High, Columbia, Maryland",39.1896909,-76.88123536859692
2538,"Morris, Minnesota",45.586072,-95.913941
2539,"Palmyra, Pennsylvania",40.3088578,-76.5932369
2543,"Chula Vista, California",32.6400541,-117.0841955
2544,"Harborcreek, Pennsylvania",42.1663637,-79.9526796
2545,"Minneapolis, Minnesota",44.9772995,-93.2654692
2549,"Minneapolis, Minnesota",44.9772995,-93.2654692
2550,"Oregon City, Oregon",45.3573429,-122.6067583
2551,"Novato, California",38.1061979,-122.5681191
2554,"Edison, New Jersey",40.518157,-74.4113926
2555,"Wilson, Tacoma, Washington",47.3043735,-122.5134082
2556,"Niceville, Florida",30.5168639,-86.482172
2557,"Tacoma, Washington",47.2495798,-122.439874
2559,"Harrisburg, Pennsylvania",40.2663107,-76.8861122
2560,"Grandview, Missouri",38.8898478,-94.5313816
2574,"St. Anthony, Minnesota",45.0283001,-93.2187368
2577,"The Pingry School, Basking Ridge, New Jersey",40.6201242,-74.56772169043967
2579,"Long Island City , Astoria, New York",40.76538245,-73.93303186837682
2582,"Lufkin, Texas",31.3386242,-94.7288558
2583,"Austin, Texas",30.2711286,-97.7436995
2584,"Reseda, California",34.2006552,-118.536528
2585,"Bellaire H S, Bellaire, Texas",29.7055647,-95.4743067
2586,"Calumet , Calumet, Michigan",47.246592,-88.454006
2587,"Houston, Texas",29.7589382,-95.3676974
2590,"Robbinsville , Robbinsville, New Jersey",40.218974,-74.6276275
2591,"Detroit, Michigan",42.3315509,-83.0466403
2594,"Nampa, Idaho",43.5737361,-116.559631
2600,"Oak Ridge, New Jersey",41.0462085,-74.4859898
2601,"Flushing, New York",40.7654301,-73.8174291
2603,"Highland , Medina, Ohio",41.149392,-81.869061
2604,"Capac , Capac, Michigan",43.0176194,-82.93432990130049
2605,"Bellingham  & Sehome , Bellingham, Washington",48.734141,-122.48746401919874
2606,"Rosemount, Minnesota",44.7391873,-93.12611
2607,"Archbishop Wood , Warminster , Pennsylvania",40.2090211,-75.0990658
2611,"Jackson Area Career Center, Jackson, Michigan",42.1653238,-84.41075464300675
2612,"Waterford Mott , Waterford, Michigan",42.6571819,-83.34914549375534
2613,"Van Horn, Texas",31.0429718,-104.831628
2614,"Morgantown, West Virginia",39.6296809,-79.9559437
2619,"Midland, Michigan",43.6155825,-84.2472117
2620,"Southgate Anderson , Southgate, Michigan",42.19037525,-83.2123642672654
2635,"Lake Oswego, Oregon",45.4206749,-122.670649
2637,"Rolling Hills Estates, California",33.7877943,-118.3581284
2638,"Great Neck South , Great Neck, New York",40.7644444,-73.7036111
2640,"Reidsville, North Carolina",36.3548586,-79.6644748
2641,"Central Catholic , Pittsburgh, Pennsylvania",40.4461375,-79.94591461917813
2642,"Greenville, North Carolina",35.613224,-77.3724593
2643,"Santa Teresa High, San Jose, California",37.23486785,-121.82809901724504
2647,"North , Phoenix, Arizona",33.6597612,-112.1465424
2648,"Messalonskee , Oakland, Maine",44.5736012,-69.6803056
2654,"Roseau, Minnesota",48.7710371,-95.7697882
2655,"Greensboro, North Carolina",36.0726355,-79.7919754
2656,"Gateway Shs, Monroeville, Pennsylvania",40.43209725,-79.75330654999999
2657,"Deming High, Deming, New Mexico",32.2553809,-107.76215912378844
2658,"Rancho Bernardo High, San Diego, California",32.9938834,-117.06521067508116
2659,"Bishop Alemany , Mission Hills, California",34.274459199999995,-118.45959335373831
2662,"Tolleson, Arizona",33.4500497,-112.259309
2667,"Apple Valley, Minnesota",44.7319094,-93.21772
2673,"Cass Technical , Detroit, Michigan",42.3385621,-83.06104006681142
2676,"Ecorse Community , Ecorse, Michigan",42.251625450000006,-83.14876829715975
2682,"South Central High, Winterville, North Carolina",35.541805,-77.42873335491143
2704,"Batavia, Illinois",41.8500284,-88.3125738
2707,"Normandy High, Saint Louis, Missouri",38.68316175,-90.29642157220874
2709,"Perspectives Charter , Chicago, Illinois",41.85630905,-87.62828458919964
2710,"Rancho Palos Verdes, California",33.7483311,-118.3707683
2713,"Melrose High, Melrose, Massachusetts",42.4640103,-71.06648228105581
2721,"Lasara, Texas",26.4647894,-97.9111115
2723,"Oklahoma City, Oklahoma",35.4729886,-97.5170536
2725,"Chicago, Illinois",41.8755616,-87.6244212
2729,"Marlton, New Jersey",39.9005585,-74.93389105589023
2733,"Portland, Oregon",45.5202471,-122.674194
2765,"Cleveland County 4-H, Norman, Oklahoma",35.2125262,-97.432428
2767,"Kalamazoo County 4-h, Kalamazoo, Michigan",42.291707,-85.5872286
2771,"Kent County, Grandville, Michigan",42.9208267,-85.7445129
2773,"Memorial Hs, Edmond, Oklahoma",35.6370936,-97.46878515
2783,"La Grange, Kentucky",38.4075527,-85.3788246
2785,"Kent School, Kent, Connecticut",41.72734025,-73.48653330890248
2789,"Manor, Texas",30.3420882,-97.555905
2791,"Shaker , Latham, New York",42.7360599,-73.74883539530168
2795,"Broken Arrow, Oklahoma",36.0525993,-95.7908195
2797,"East Ridge , Clermont, Florida",28.5389412,-81.71946783938708
2805,"Waxahachie, Texas",32.3944908,-96.8439365
2811,"Skyview , Vancouver, Washington",45.7235545,-122.68480915305848
2813,"Prospect High, Saratoga, California",37.2912533,-121.99984417752292
2815,"Dreher High, Columbia, South Carolina",33.9993267,-80.99396530614129
2819,"Oxon Hill High, Oxon Hill, Maryland",38.7971937,-76.99440351880449
2823,"Highland Park Senior High, Saint Paul, Minnesota",44.9115002,-93.16546992352296
2825,"Saint Paul, Minnesota",44.9497487,-93.0931028
2826,"Oshkosh, Wisconsin",44.0206919,-88.5408574
2827,"Coronado High, Coronado, California",32.6917186,-117.1817002
2830,"Riverside High, Milwaukee, Wisconsin",43.0703156,-87.89036081485877
2832,"Livonia, Michigan",42.36837,-83.3527097
2834,"Bloomfield Hills , Bloomfield Hills, Michigan",42.59260495,-83.23672403857307
2836,"Nonnewaug , Woodbury, Connecticut",41.5641367,-73.1903826
2839,"Escondido Charter High, Escondido, California",33.13760755,-117.05493483603668
2840,"Phoenix Country Day School, Paradise Valley, Arizona",33.5150512,-111.99752303631846
2844,"Laveen, Arizona",33.3618814,-112.1533861
2846,"Saint Paul, Minnesota",44.9497487,-93.0931028
2847,"Fairmont High & Fairmont High, Fairmont, Minnesota",43.6362261,-94.44900720987408
2848,"Dallas, Texas",32.7762719,-96.7968559
2849,"Hammond High, Columbia, Maryland",39.1670556,-76.85917976559631
2851,"Sterling Heights, Michigan",42.5803122,-83.0302033
2853,"Mililani , Mililani, Hawaii",21.4461798,-158.01503287317823
2854,"Evergreen Valley High, San Jose, California",37.322793,-121.7790541122514
2855,"Como Park Senior High, Saint Paul, Minnesota",44.975877800000006,-93.1312661906302
2856,"Paul Laurence Dunbar , Lexington, Kentucky",38.016627,-84.57735701392923
2861,"Lincoln Secondary, Lake City, Minnesota",44.44489419999999,-92.26731563589038
2867,"Elkhart, Indiana",41.6012796,-85.8590603
2869,"Bethpage, New York",40.749517,-73.485536
2872,"Wheatley School, Old Westbury, New York",40.7623199,-73.6157411
2874,"Grain Valley High, Grain Valley, Missouri",39.00925875,-94.207229252695
2875,"Cold Spring Harbor , Cold Spring Harbor, New York",40.8351419,-73.4516065
2876,"Burlington High, Burlington, Massachusetts",42.4980618,-71.19816436098112
2877,"Newton, Massachusetts",42.3370414,-71.2092214
2879,"Saint Louis Park, Minnesota",44.9475726,-93.3569023
2881,"Austin, Texas",30.2711286,-97.7436995
2882,"Katy, Texas",29.7857853,-95.8243956
2883,"Warroad , Warroad, Minnesota",48.9034308,-95.3073895
2890,"Hickory High, Chesapeake, Virginia",36.65168745,-76.21452743180102
2895,"Far Rockaway, New York",40.6053825,-73.7551326
2896,"Honolulu, Hawaii",21.304547,-157.855676
2897,"Waco, Texas",31.549333,-97.1466695
2898,"Beaverton, Oregon",45.4871723,-122.80378
2900,"Washington, District of Columbia",38.8950368,-77.0365427
2903,"Arlington , Arlington, Washington",38.8857686,-77.0955536
2906,"Spanaway Lake , Spanaway, Washington",47.11117765,-122.44884597057604
2907,"Auburn Mountainview , Auburn, Washington",47.34211115,-122.17087725733629
2910,"Henry M. Jackson , Mill Creek, Washington",47.87355045,-122.209648650791
2912,"Phelps Architecture Construction & Engineering Hs, Washington, District of Columbia",38.90221875,-76.97208966640781
2914,"Wilson Woodrow Hs, Washington, District of Columbia",38.9495784,-77.07760864974568
2915,"Riverdale , Portland, Oregon",45.454355750000005,-122.68495395124616
2916,"Bayside , Palm Bay, Florida",27.9488718,-80.6665445
2926,"Wapato , Wapato, Washington",46.44866465,-120.42834739952131
2927,"Graham Kapowsin , Graham, Washington",47.05870165,-122.28678386415557
2928,"Ballard , Seattle, Washington",47.6765073,-122.3862233
2929,"Emerald Ridge  & Emerald Ridge , Puyallup, Washington",47.089844,-122.26253605995564
2930,"Snohomish, Washington",48.0074736,-121.7304882
2942,"Evergreen , Seattle, Washington",47.7105773,-122.33936855114464
2944,"Lewis & Clark , Spokane, Washington",47.6514212,-117.41887988456332
2945,"Manitou Springs , Manitou Springs, Colorado",38.8560421,-104.931312
2950,"Waco, Texas",31.549333,-97.1466695
2957,"Alden, Minnesota",43.6703382,-93.5761961
2959,"Coloma, Michigan",42.1861494,-86.308356
2960,"Birmingham, Michigan",42.5467012,-83.2113192
2961,"Washington, District of Columbia",38.8950368,-77.0365427
2964,"Washington, District of Columbia",38.8950368,-77.0365427
2966,"Valley View Early College Campus, Pharr, Texas",26.1252607,-98.22333272930793
2969,"Houston H S, San Antonio, Texas",29.4240216,-98.4024229
2972,"Lafayette, Colorado",39.9935959,-105.0897058
2973,"Madison, Alabama",34.7736807,-86.5675095
2974,"Walton , Marietta, Georgia",33.989684,-84.43999108279013
2976,"Skyline , Sammamish, Washington",47.59993505,-122.03247053758189
2977,"La Crescent, Minnesota",43.8280216,-91.3040274
2978,"Saint Louis, Missouri",38.6280278,-90.1910154
2980,"Oak Harbor , Oak Harbor, Washington",48.2773042,-122.65377493530606
2984,"La Jolla High, La Jolla, California",32.8376827,-117.2702662
2986,"Astec Charter HS, Oklahoma City, Oklahoma",35.4940845,-97.5519878
2987,"Farmington , Farmington, Minnesota",44.66328575,-93.16377378815858
2988,"Clarke County High, Berryville, Virginia",39.162113000000005,-77.9950478374832
2989,"Academy of Holy Angels, Richfield, Minnesota",44.8819982,-93.28070099877044
2990,"Turner, Oregon",44.8431766,-122.9528708
2992,"Mandeville , Mandeville, Louisiana",30.38143115,-90.10152676465134
2993,"Intech Collegiate , Logan, Utah",41.7644503,-111.8213707
2996,"Coronado , Colorado Springs, Colorado",38.8729722,-104.85729423648834
2998,"Thomas Jefferson High, Richmond, Virginia",37.5722085,-77.48568337129325
3000,"Jeffersontown , Louisville, Kentucky",38.1907227,-85.55536499537197
3003,"Canandaigua, New York",42.850682,-77.31914542488306
3004,"Bronx, New York",40.8466508,-73.8785937
3005,"Dallas, Texas",32.7762719,-96.7968559
3006,"West High, Salt Lake City, Utah",40.77430695,-111.90040125
3007,"Oakdale, Minnesota",44.985624,-92.9645794
3008,"Kalani , Honolulu, Hawaii",21.27922325,-157.77382189131
3009,"Boulder City , Boulder City, Nevada",35.83394965,-114.98189609884938
3010,"Centerburg , Centerburg, Ohio",40.304714,-82.69531752533949
3013,"Vallejo High, Vallejo , California",38.11237235,-122.2449996730344
3015,"Spencerport , Spencerport, New York",43.19068425,-77.79870114203618
3017,"Francis Lewis , Fresh Meadows, New York",40.74189935,-73.77584739013756
3018,"Saint Peter, Minnesota",44.3238384,-93.9585295
3019,"Chaparral , Scottsdale, Arizona",33.576093,-111.93260033083672
3021,"Escondido, California",33.1216751,-117.0814849
3023,"Elk River, Minnesota",45.3038538,-93.5671825
3024,"Ashland , Ashland, Oregon",40.773957,-82.365983
3026,"Delano, Minnesota",45.0419073,-93.7891331
3028,"Hidalgo H S, Hidalgo, Texas",26.1458969,-97.9583668
3029,"Pharr, Texas",26.1947962,-98.1836216
3035,"Corpus Christi, Texas",27.7635302,-97.4033191
3036,"Deer River, Minnesota",47.3328087,-93.7928136
3037,"Longview, Texas",32.5007031,-94.74049
3038,"North Branch, Minnesota",45.5113515,-92.9802176
3039,"Destrehan , Destrehan, Louisiana",29.9517472,-90.3620513
3042,"Apple Valley, Minnesota",44.7319094,-93.21772
3043,"El Paso, Texas",31.7865623,-106.441207
3044,"Ballston Spa, New York",43.0009087,-73.8490111
3045,"Junipero Serra , San Mateo, California",37.6929225,-122.4755072
3049,"Bremerton , Bremerton, Washington",47.5612953,-122.62247
3054,"Grand Marais, Minnesota",47.750467,-90.334675
3055,"Austin, Minnesota",43.6680928,-92.9744896
3058,"Annandale, Minnesota",45.2627428,-94.1244271
3061,"Naperville North , Naperville, Illinois",41.7797572,-88.14785
3062,"St. Joseph , Natrona Heights, Pennsylvania",40.6197353,-79.7264862
3067,"Geneva, Illinois",41.8875281,-88.3053525
3070,"Shorewood , Seattle, Washington",47.51291525,-122.36183934641296
3072,"Wytheville, Virginia",36.9479966,-81.0869747
3081,"Kennedy Senior High, Bloomington, Minnesota",44.8278286,-93.27678275153302
3082,"Minnetonka, Minnesota",44.9405086,-93.4638936
3090,"Winona Senior High, Winona, Minnesota",44.04619165,-91.66258437618816
3091,"Atlanta, Georgia",33.7489924,-84.3902644
3096,"East English Village Preparatory Academy, Detroit, Michigan",42.40894565,-82.92896900508296
3098,"Waterford Kettering , Waterford, Michigan",42.68018355,-83.39372586257059
3100,"Mendota Heights, Minnesota",44.8835768,-93.1382749
3102,"Nevis, Minnesota",46.9651482,-94.8395533
3103,"Duchesne Academy of the Sacred Heart, Houston, Texas",29.77883605,-95.48595230117152
3104,"Stamford, Connecticut",41.0534302,-73.5387341
3110,"Chicago, Illinois",41.8755616,-87.6244212
3120,"Notre Dame , Sherman Oaks, California",34.158283350000005,-118.4290355748284
3122,"New Ulm, Minnesota",44.3140261,-94.4614177
3128,"Canyon Crest Academy, San Diego, California",32.957154450000004,-117.18929007567056
3130,"East Ridge , Woodbury, Minnesota",44.8861579,-92.93147034988291
3131,"Gladstone , Gladstone, Oregon",45.3863455,-122.59800120648106
3133,"Coronado , Scottsdale, Arizona",33.47773685,-111.915285058681
3134,"Cass Lake-Bena Secondary, Cass Lake, Minnesota",47.35659245,-94.6143842975511
3136,"Ashland, Virginia",37.7594012,-77.4806603
3137,"Connetquot , Bohemia, New York",40.7829358,-73.13801068446105
3138,"Dayton, Ohio",39.7589478,-84.1916069
3139,"Oxford, Alabama",33.5853695,-85.91428175037092
3140,"Farragut , Knoxville, Tennessee",35.9972652,-83.839559
3142,"Newton High, Newton, New Jersey",41.050545850000006,-74.75998226537504
3145,"Coeur d' Alene, Idaho",47.6742994,-116.7811531
3146,"Granby Memorial , Granby, Connecticut",41.9598186,-72.7920405
3147,"Munster , Munster, Indiana",41.553853,-87.50300998581892
3151,"Sewell, New Jersey",39.7665029,-75.1443435
3152,"Kiamichi Technology Center-Idabel, Idabel, Oklahoma",33.9220063,-94.77490239223756
3157,"Rochester, New York",43.157285,-77.615214
3160,"Grove, Oklahoma",36.5898616,-94.7685084
3163,"Henryetta, Oklahoma",35.4396625,-95.9865145
3164,"Jesuit , Tampa, Florida",27.986926500000003,-82.50050262467974
3166,"Sandy, Utah",40.5710454,-111.8953815
3171,"Westhampton Beach Senior , Westhampton Beach, New York",40.8194968,-72.64947250391191
3172,"Salina High Central, Salina, Kansas",38.825257050000005,-97.60104714638844
3173,"Rochester, New York",43.157285,-77.615214
3175,"University Liggett School, Grosse Pointe Woods, Michigan",42.4504608,-82.88504981943346
3176,"Brownsburg , Brownsburg, Indiana",39.8297659,-86.3880508
3179,"Adair Hs, Adair, Oklahoma",36.43336145000001,-95.26720860166309
3180,"Trafalgar, Indiana",39.4161604,-86.150823
3181,"Pittsford, New York",43.090959,-77.515298
3182,"West Hartford, Connecticut",41.7620447,-72.7420399
3184,"Burnsville, Minnesota",44.7670567,-93.2773887
3187,"Arcadia , Phoenix, Arizona",33.4995258,-111.95811929829402
3189,"Placerville, California",38.7296252,-120.798546
3193,"Youngstown, Ohio",41.1035786,-80.6520161
3196,"Pine Lake Preparatory, Mooresville, North Carolina",35.53581925,-80.84423555543606
3197,"Cedarburg High, Cedarburg, Wisconsin",43.2979635,-87.9967507
3200,"Aurora, Colorado",39.7405111,-104.830994
3201,"Ross , Hamilton, Ohio",39.28462775,-84.46285868035795
3202,"Harding Senior High, St. Paul, Minnesota",44.95936275,-93.03554356509636
3204,"Jamaica Estates, New York",40.71334555,-73.78251095420785
3205,"Concord Carlisle High, Concord, Massachusetts",42.4485681,-71.34753340300375
3206,"Woodbury , Minnesota",44.919896,-92.9339449
3212,"Granite Falls, Minnesota",44.8099575,-95.5455752
3215,"Grimsley High, Greensboro, North Carolina",36.0834689,-79.815032
3216,"Missoula, Montana",46.8701049,-113.995267
3218,"Bonney Lake high school, Bonney Lake, Washington",47.15905505,-122.16976612298572
3219,"Auburn Senior , Auburn, Washington",47.327653600000005,-122.21716866949524
3220,"Liberty , Spangle, Washington",47.3833804,-117.3200305839174
3223,"Silverdale, Washington",47.6594091,-122.6766317
3225,"Hunter High, West Valley City, Utah",40.6794751,-112.02758717633446
3229,"Holly Springs High, Holly Springs, North Carolina",35.627787049999995,-78.84920119252845
3230,"Salt Lake City, Utah",40.7596198,-111.886797
3234,"Lowell, Michigan",42.933601,-85.3418551
3236,"Franklin, Massachusetts",42.5896205,-72.6110645
3237,"Bethel  & Bethel , Spanaway, Washington",47.0942142,-122.42447679387595
3238,"Anacortes , Anacortes, Washington",48.5073747,-122.6774999
3239,"Layton, Utah",41.0751048,-111.9741925
3240,"Jay H S, San Antonio, Texas",29.551311,-98.376275
3242,"Forest , Ocala, Florida",29.1877542,-82.1331475
3243,"Salt Lake City, Utah",40.7596198,-111.886797
3244,"Saint Cloud, Minnesota",45.5616075,-94.1642004
3245,"Sandy, Utah",40.5710454,-111.8953815
3247,"Shawnee Hs, Shawnee, Oklahoma",35.3360507,-96.9397143
3250,"John F. Kennedy High, Sacramento, California",38.5028397,-121.53438969791152
3255,"Escondido, California",33.1216751,-117.0814849
3256,"Valley Christian , San Jose, California",37.2763185,-121.8267102
3257,"Placer County 4H, Lincoln, California",38.8706033,-121.2875005
3258,"Martinsville High, Martinsville, Virginia",36.6883809,-79.86807215341146
3260,"Pittsburgh, Pennsylvania",40.4416941,-79.9900861
3265,"Mceachern , Powder Springs, Georgia",33.8960695,-84.67998002257602
3266,"Eaton, Ohio",39.7439398,-84.6364891
3267,"Silver Bay, Minnesota",47.2942968,-91.2573708
3268,"Inglemoor Hs, Kenmore, Washington",47.7405099,-122.2221582
3274,"Harrisonburg, Virginia",38.4493315,-78.8688833
3275,"Cass Lake-Bena Secondary, Cass Lake, Minnesota",47.35659245,-94.6143842975511
3276,"New London, Minnesota",45.3010756,-94.9441773
3277,"Thief River Falls, Minnesota",48.1172301,-96.1770667
3278,"Detroit Lakes, Minnesota",46.817181,-95.845325
3282,"Dallas, Texas",32.7762719,-96.7968559
3283,"Clarksburg High, Clarksburg, Maryland",39.227041400000005,-77.26679990829882
3284,"Camdenton High, Camdenton, Missouri",38.0131608,-92.72915676312228
3288,"Big Piney , Big Piney, Wyoming",42.5390381,-110.1168512
3289,"Juan Diego Catholic , Draper, Utah",40.535189200000005,-111.8826647379416
3291,"Park Center Ib World School, Brooklyn Park, Minnesota",45.0890237,-93.34376713623212
3292,"Benson Secondary, Benson, Minnesota",45.3196335,-95.59827818937347
3293,"Fergus Falls, Minnesota",46.283015,-96.077558
3294,"Pine River, Minnesota",46.7180163,-94.4041625
3295,"Mentone, California",34.070013,-117.13448
3297,"Perham, Minnesota",46.5944042,-95.5725415
3298,"Pipestone, Minnesota",44.0270012,-96.2566582
3299,"Southwest Christian , Chaska, Minnesota",44.8451772,-93.59629577171712
3300,"Ortonville, Minnesota",45.304687,-96.444779
3302,"Clawson , Clawson, Michigan",42.5321455,-83.16261012875782
3303,"Fresno, California",36.7394421,-119.7848307
3309,"Anaheim, California",33.8347516,-117.911732
3310,"Heath, Texas",32.8365147,-96.474987
3313,"Alexandria Area , Alexandria, Minnesota",45.8852759,-95.377952
3314,"Clifton High, Clifton, New Jersey",40.86943345,-74.16322818548701
3319,"Huntsville, Alabama",34.729847,-86.5859011
3322,"Skyline , Ann Arbor, Michigan",42.30672485,-83.77766629769786
3323,"Campbell , Litchfield, New Hampshire",42.82495945,-71.44480688058813
3324,"Metro Early College , Columbus, Ohio",39.9984944,-83.0353988
3328,"North Hollywood, California",34.1649502,-118.3747521
3329,"Camden County , Kingsland, Georgia",30.81219395,-81.64821091342594
3330,"Saint Charles, Missouri",38.783855,-90.481677
3335,"Cypress Ranch H S, Cypress, Texas",29.9499291,-95.7071308
3336,"Swansboro, North Carolina",34.6896728,-77.1232174
3337,"Woodlawn , Baton Rouge, Louisiana",30.3990807,-91.0176026
3340,"Union City, New Jersey",40.7795455,-74.0237512
3341,"Westview High, San Diego, California",32.96609835,-117.1500688532754
3344,"Whitewater , Fayetteville, Georgia",33.459407,-84.49642
3345,"San Antonio, Texas",29.4246002,-98.4951405
3352,"Belvidere, Illinois",42.2579991,-88.841734
3355,"Arlington, Texas",32.7355816,-97.1071186
3357,"Grand Rapids, Michigan",42.9632405,-85.6678639
3359,"Portsmouth, Virginia",36.8320081,-76.297699
3361,"Fishersville, Virginia",38.098961,-78.98593583061749
3366,"Roscoe, Texas",32.441615,-100.539297
3367,"White Earth, Minnesota",47.0966328,-95.843299
3370,"Jack E Singley Academy, Irving, Texas",32.8682603,-96.96196409956885
3373,"Highland School, Warrenton, Virginia",38.7344473,-77.8018601
3374,"Jackson Hole , Jackson, Wyoming",43.4737432,-110.76822169740706
3381,"Valders High, Valders, Wisconsin",44.0686044,-87.8845361
3389,"Salisbury, Maryland",38.366027,-75.6009964
3393,"Puyallup , Washington",47.1849009,-122.29214
3397,"Saint Louis, Missouri",38.6280278,-90.1910154
3398,"King , Detroit, Michigan",42.3442184,-83.01460884379085
